     4  5  3  :  94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342, 1494
     4  5  4  :  112, 164, 224, 292, 368, 452, 544, 644, 752, 868, 992, 1124, 1264, 1412, 1568
     4  5  5  :  130, 186, 250, 322, 402, 490, 586, 690, 802, 922, 1050, 1186, 1330, 1482, 1642
     4  5  6  :  148, 208, 276, 352, 436, 528, 628, 736, 852, 976, 1108, 1248, 1396, 1552, 1716
     4  5  7  :  166, 230, 302, 382, 470, 566, 670, 782, 902, 1030, 1166, 1310, 1462, 1622, 1790
     4  5  8  :  184, 252, 328, 412, 504, 604, 712, 828, 952, 1084, 1224, 1372, 1528, 1692, 1864
     4  5  9  :  202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762, 1938
     4  5  10  :  220, 296, 380, 472, 572, 680, 796, 920, 1052, 1192, 1340, 1496, 1660, 1832, 2012
     4  5  11  :  238, 318, 406, 502, 606, 718, 838, 966, 1102, 1246, 1398, 1558, 1726, 1902, 2086
     4  5  12  :  256, 340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160
     4  6  1  :  68, 112, 164, 224, 292, 368, 452, 544, 644, 752, 868, 992, 1124, 1264, 1412
     4  6  2  :  88, 136, 192, 256, 328, 408, 496, 592, 696, 808, 928, 1056, 1192, 1336, 1488
     4  6  3  :  108, 160, 220, 288, 364, 448, 540, 640, 748, 864, 988, 1120, 1260, 1408, 1564
     4  6  4  :  128, 184, 248, 320, 400, 488, 584, 688, 800, 920, 1048, 1184, 1328, 1480, 1640
     4  6  5  :  148, 208, 276, 352, 436, 528, 628, 736, 852, 976, 1108, 1248, 1396, 1552, 1716
     4  6  6  :  168, 232, 304, 384, 472, 568, 672, 784, 904, 1032, 1168, 1312, 1464, 1624, 1792
     4  6  7  :  188, 256, 332, 416, 508, 608, 716, 832, 956, 1088, 1228, 1376, 1532, 1696, 1868
     4  6  8  :  208, 280, 360, 448, 544, 648, 760, 880, 1008, 1144, 1288, 1440, 1600, 1768, 1944
     4  6  9  :  228, 304, 388, 480, 580, 688, 804, 928, 1060, 1200, 1348, 1504, 1668, 1840, 2020
     4  6  10  :  248, 328, 416, 512, 616, 728, 848, 976, 1112, 1256, 1408, 1568, 1736, 1912, 2096
     4  6  11  :  268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984, 2172
     4  6  12  :  288, 376, 472, 576, 688, 808, 936, 1072, 1216, 1368, 1528, 1696, 1872, 2056, 2248
     4  7  1  :  78, 126, 182, 246, 318, 398, 486, 582, 686, 798, 918, 1046, 1182, 1326, 1478
     4  7  2  :  100, 152, 212, 280, 356, 440, 532, 632, 740, 856, 980, 1112, 1252, 1400, 1556
     4  7  3  :  122, 178, 242, 314, 394, 482, 578, 682, 794, 914, 1042, 1178, 1322, 1474, 1634
     4  7  4  :  144, 204, 272, 348, 432, 524, 624, 732, 848, 972, 1104, 1244, 1392, 1548, 1712
     4  7  5  :  166, 230, 302, 382, 470, 566, 670, 782, 902, 1030, 1166, 1310, 1462, 1622, 1790
     4  7  6  :  188, 256, 332, 416, 508, 608, 716, 832, 956, 1088, 1228, 1376, 1532, 1696, 1868
     4  7  7  :  210, 282, 362, 450, 546, 650, 762, 882, 1010, 1146, 1290, 1442, 1602, 1770, 1946
     4  7  8  :  232, 308, 392, 484, 584, 692, 808, 932, 1064, 1204, 1352, 1508, 1672, 1844, 2024
     4  7  9  :  254, 334, 422, 518, 622, 734, 854, 982, 1118, 1262, 1414, 1574, 1742, 1918, 2102
     4  7  10  :  276, 360, 452, 552, 660, 776, 900, 1032, 1172, 1320, 1476, 1640, 1812, 1992, 2180
     4  7  11  :  298, 386, 482, 586, 698, 818, 946, 1082, 1226, 1378, 1538, 1706, 1882, 2066, 2258
     4  7  12  :  320, 412, 512, 620, 736, 860, 992, 1132, 1280, 1436, 1600, 1772, 1952, 2140, 2336
     4  8  1  :  88, 140, 200, 268, 344, 428, 520, 620, 728, 844, 968, 1100, 1240, 1388, 1544
     4  8  2  :  112, 168, 232, 304, 384, 472, 568, 672, 784, 904, 1032, 1168, 1312, 1464, 1624
     4  8  3  :  136, 196, 264, 340, 424, 516, 616, 724, 840, 964, 1096, 1236, 1384, 1540, 1704
     4  8  4  :  160, 224, 296, 376, 464, 560, 664, 776, 896, 1024, 1160, 1304, 1456, 1616, 1784
     4  8  5  :  184, 252, 328, 412, 504, 604, 712, 828, 952, 1084, 1224, 1372, 1528, 1692, 1864
     4  8  6  :  208, 280, 360, 448, 544, 648, 760, 880, 1008, 1144, 1288, 1440, 1600, 1768, 1944
     4  8  7  :  232, 308, 392, 484, 584, 692, 808, 932, 1064, 1204, 1352, 1508, 1672, 1844, 2024
     4  8  8  :  256, 336, 424, 520, 624, 736, 856, 984, 1120, 1264, 1416, 1576, 1744, 1920, 2104
     4  8  9  :  280, 364, 456, 556, 664, 780, 904, 1036, 1176, 1324, 1480, 1644, 1816, 1996, 2184
     4  8  10  :  304, 392, 488, 592, 704, 824, 952, 1088, 1232, 1384, 1544, 1712, 1888, 2072, 2264
     4  8  11  :  328, 420, 520, 628, 744, 868, 1000, 1140, 1288, 1444, 1608, 1780, 1960, 2148, 2344
     4  8  12  :  352, 448, 552, 664, 784, 912, 1048, 1192, 1344, 1504, 1672, 1848, 2032, 2224, 2424
     4  9  1  :  98, 154, 218, 290, 370, 458, 554, 658, 770, 890, 1018, 1154, 1298, 1450, 1610
     4  9  2  :  124, 184, 252, 328, 412, 504, 604, 712, 828, 952, 1084, 1224, 1372, 1528, 1692
     4  9  3  :  150, 214, 286, 366, 454, 550, 654, 766, 886, 1014, 1150, 1294, 1446, 1606, 1774
     4  9  4  :  176, 244, 320, 404, 496, 596, 704, 820, 944, 1076, 1216, 1364, 1520, 1684, 1856
     4  9  5  :  202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762, 1938
     4  9  6  :  228, 304, 388, 480, 580, 688, 804, 928, 1060, 1200, 1348, 1504, 1668, 1840, 2020
     4  9  7  :  254, 334, 422, 518, 622, 734, 854, 982, 1118, 1262, 1414, 1574, 1742, 1918, 2102
     4  9  8  :  280, 364, 456, 556, 664, 780, 904, 1036, 1176, 1324, 1480, 1644, 1816, 1996, 2184
     4  9  9  :  306, 394, 490, 594, 706, 826, 954, 1090, 1234, 1386, 1546, 1714, 1890, 2074, 2266
     4  9  10  :  332, 424, 524, 632, 748, 872, 1004, 1144, 1292, 1448, 1612, 1784, 1964, 2152, 2348
     4  9  11  :  358, 454, 558, 670, 790, 918, 1054, 1198, 1350, 1510, 1678, 1854, 2038, 2230, 2430
     4  9  12  :  384, 484, 592, 708, 832, 964, 1104, 1252, 1408, 1572, 1744, 1924, 2112, 2308, 2512
     4  10  1  :  108, 168, 236, 312, 396, 488, 588, 696, 812, 936, 1068, 1208, 1356, 1512, 1676
     4  10  2  :  136, 200, 272, 352, 440, 536, 640, 752, 872, 1000, 1136, 1280, 1432, 1592, 1760
     4  10  3  :  164, 232, 308, 392, 484, 584, 692, 808, 932, 1064, 1204, 1352, 1508, 1672, 1844
     4  10  4  :  192, 264, 344, 432, 528, 632, 744, 864, 992, 1128, 1272, 1424, 1584, 1752, 1928
     4  10  5  :  220, 296, 380, 472, 572, 680, 796, 920, 1052, 1192, 1340, 1496, 1660, 1832, 2012
     4  10  6  :  248, 328, 416, 512, 616, 728, 848, 976, 1112, 1256, 1408, 1568, 1736, 1912, 2096
     4  10  7  :  276, 360, 452, 552, 660, 776, 900, 1032, 1172, 1320, 1476, 1640, 1812, 1992, 2180
     4  10  8  :  304, 392, 488, 592, 704, 824, 952, 1088, 1232, 1384, 1544, 1712, 1888, 2072, 2264
     4  10  9  :  332, 424, 524, 632, 748, 872, 1004, 1144, 1292, 1448, 1612, 1784, 1964, 2152, 2348
     4  10  10  :  360, 456, 560, 672, 792, 920, 1056, 1200, 1352, 1512, 1680, 1856, 2040, 2232, 2432
     4  10  11  :  388, 488, 596, 712, 836, 968, 1108, 1256, 1412, 1576, 1748, 1928, 2116, 2312, 2516
     4  10  12  :  416, 520, 632, 752, 880, 1016, 1160, 1312, 1472, 1640, 1816, 2000, 2192, 2392, 2600
     4  11  1  :  118, 182, 254, 334, 422, 518, 622, 734, 854, 982, 1118, 1262, 1414, 1574, 1742
     4  11  2  :  148, 216, 292, 376, 468, 568, 676, 792, 916, 1048, 1188, 1336, 1492, 1656, 1828
     4  11  3  :  178, 250, 330, 418, 514, 618, 730, 850, 978, 1114, 1258, 1410, 1570, 1738, 1914
     4  11  4  :  208, 284, 368, 460, 560, 668, 784, 908, 1040, 1180, 1328, 1484, 1648, 1820, 2000
     4  11  5  :  238, 318, 406, 502, 606, 718, 838, 966, 1102, 1246, 1398, 1558, 1726, 1902, 2086
     4  11  6  :  268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984, 2172
     4  11  7  :  298, 386, 482, 586, 698, 818, 946, 1082, 1226, 1378, 1538, 1706, 1882, 2066, 2258
     4  11  8  :  328, 420, 520, 628, 744, 868, 1000, 1140, 1288, 1444, 1608, 1780, 1960, 2148, 2344
     4  11  9  :  358, 454, 558, 670, 790, 918, 1054, 1198, 1350, 1510, 1678, 1854, 2038, 2230, 2430
     4  11  10  :  388, 488, 596, 712, 836, 968, 1108, 1256, 1412, 1576, 1748, 1928, 2116, 2312, 2516
     4  11  11  :  418, 522, 634, 754, 882, 1018, 1162, 1314, 1474, 1642, 1818, 2002, 2194, 2394, 2602
     4  11  12  :  448, 556, 672, 796, 928, 1068, 1216, 1372, 1536, 1708, 1888, 2076, 2272, 2476, 2688
     4  12  1  :  128, 196, 272, 356, 448, 548, 656, 772, 896, 1028, 1168, 1316, 1472, 1636, 1808
     4  12  2  :  160, 232, 312, 400, 496, 600, 712, 832, 960, 1096, 1240, 1392, 1552, 1720, 1896
     4  12  3  :  192, 268, 352, 444, 544, 652, 768, 892, 1024, 1164, 1312, 1468, 1632, 1804, 1984
     4  12  4  :  224, 304, 392, 488, 592, 704, 824, 952, 1088, 1232, 1384, 1544, 1712, 1888, 2072
     4  12  5  :  256, 340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160
     4  12  6  :  288, 376, 472, 576, 688, 808, 936, 1072, 1216, 1368, 1528, 1696, 1872, 2056, 2248
     4  12  7  :  320, 412, 512, 620, 736, 860, 992, 1132, 1280, 1436, 1600, 1772, 1952, 2140, 2336
     4  12  8  :  352, 448, 552, 664, 784, 912, 1048, 1192, 1344, 1504, 1672, 1848, 2032, 2224, 2424
     4  12  9  :  384, 484, 592, 708, 832, 964, 1104, 1252, 1408, 1572, 1744, 1924, 2112, 2308, 2512
     4  12  10  :  416, 520, 632, 752, 880, 1016, 1160, 1312, 1472, 1640, 1816, 2000, 2192, 2392, 2600
     4  12  11  :  448, 556, 672, 796, 928, 1068, 1216, 1372, 1536, 1708, 1888, 2076, 2272, 2476, 2688
     4  12  12  :  480, 592, 712, 840, 976, 1120, 1272, 1432, 1600, 1776, 1960, 2152, 2352, 2560, 2776
     5  1  1  :  22, 50, 86, 130, 182, 242, 310, 386, 470, 562, 662, 770, 886, 1010, 1142
     5  1  2  :  34, 66, 106, 154, 210, 274, 346, 426, 514, 610, 714, 826, 946, 1074, 1210
     5  1  3  :  46, 82, 126, 178, 238, 306, 382, 466, 558, 658, 766, 882, 1006, 1138, 1278
     5  1  4  :  58, 98, 146, 202, 266, 338, 418, 506, 602, 706, 818, 938, 1066, 1202, 1346
     5  1  5  :  70, 114, 166, 226, 294, 370, 454, 546, 646, 754, 870, 994, 1126, 1266, 1414
     5  1  6  :  82, 130, 186, 250, 322, 402, 490, 586, 690, 802, 922, 1050, 1186, 1330, 1482
     5  1  7  :  94, 146, 206, 274, 350, 434, 526, 626, 734, 850, 974, 1106, 1246, 1394, 1550
     5  1  8  :  106, 162, 226, 298, 378, 466, 562, 666, 778, 898, 1026, 1162, 1306, 1458, 1618
     5  1  9  :  118, 178, 246, 322, 406, 498, 598, 706, 822, 946, 1078, 1218, 1366, 1522, 1686
     5  1  10  :  130, 194, 266, 346, 434, 530, 634, 746, 866, 994, 1130, 1274, 1426, 1586, 1754
     5  1  11  :  142, 210, 286, 370, 462, 562, 670, 786, 910, 1042, 1182, 1330, 1486, 1650, 1822
     5  1  12  :  154, 226, 306, 394, 490, 594, 706, 826, 954, 1090, 1234, 1386, 1546, 1714, 1890
     5  2  1  :  34, 66, 106, 154, 210, 274, 346, 426, 514, 610, 714, 826, 946, 1074, 1210
     5  2  2  :  48, 84, 128, 180, 240, 308, 384, 468, 560, 660, 768, 884, 1008, 1140, 1280
     5  2  3  :  62, 102, 150, 206, 270, 342, 422, 510, 606, 710, 822, 942, 1070, 1206, 1350
     5  2  4  :  76, 120, 172, 232, 300, 376, 460, 552, 652, 760, 876, 1000, 1132, 1272, 1420
     5  2  5  :  90, 138, 194, 258, 330, 410, 498, 594, 698, 810, 930, 1058, 1194, 1338, 1490
     5  2  6  :  104, 156, 216, 284, 360, 444, 536, 636, 744, 860, 984, 1116, 1256, 1404, 1560
     5  2  7  :  118, 174, 238, 310, 390, 478, 574, 678, 790, 910, 1038, 1174, 1318, 1470, 1630
     5  2  8  :  132, 192, 260, 336, 420, 512, 612, 720, 836, 960, 1092, 1232, 1380, 1536, 1700
     5  2  9  :  146, 210, 282, 362, 450, 546, 650, 762, 882, 1010, 1146, 1290, 1442, 1602, 1770
     5  2  10  :  160, 228, 304, 388, 480, 580, 688, 804, 928, 1060, 1200, 1348, 1504, 1668, 1840
     5  2  11  :  174, 246, 326, 414, 510, 614, 726, 846, 974, 1110, 1254, 1406, 1566, 1734, 1910
     5  2  12  :  188, 264, 348, 440, 540, 648, 764, 888, 1020, 1160, 1308, 1464, 1628, 1800, 1980
     5  3  1  :  46, 82, 126, 178, 238, 306, 382, 466, 558, 658, 766, 882, 1006, 1138, 1278
     5  3  2  :  62, 102, 150, 206, 270, 342, 422, 510, 606, 710, 822, 942, 1070, 1206, 1350
     5  3  3  :  78, 122, 174, 234, 302, 378, 462, 554, 654, 762, 878, 1002, 1134, 1274, 1422
     5  3  4  :  94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342, 1494
     5  3  5  :  110, 162, 222, 290, 366, 450, 542, 642, 750, 866, 990, 1122, 1262, 1410, 1566
     5  3  6  :  126, 182, 246, 318, 398, 486, 582, 686, 798, 918, 1046, 1182, 1326, 1478, 1638
     5  3  7  :  142, 202, 270, 346, 430, 522, 622, 730, 846, 970, 1102, 1242, 1390, 1546, 1710
     5  3  8  :  158, 222, 294, 374, 462, 558, 662, 774, 894, 1022, 1158, 1302, 1454, 1614, 1782
     5  3  9  :  174, 242, 318, 402, 494, 594, 702, 818, 942, 1074, 1214, 1362, 1518, 1682, 1854
     5  3  10  :  190, 262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582, 1750, 1926
     5  3  11  :  206, 282, 366, 458, 558, 666, 782, 906, 1038, 1178, 1326, 1482, 1646, 1818, 1998
     5  3  12  :  222, 302, 390, 486, 590, 702, 822, 950, 1086, 1230, 1382, 1542, 1710, 1886, 2070
     5  4  1  :  58, 98, 146, 202, 266, 338, 418, 506, 602, 706, 818, 938, 1066, 1202, 1346
     5  4  2  :  76, 120, 172, 232, 300, 376, 460, 552, 652, 760, 876, 1000, 1132, 1272, 1420
     5  4  3  :  94, 142, 198, 262, 334, 414, 502, 598, 702, 814, 934, 1062, 1198, 1342, 1494
     5  4  4  :  112, 164, 224, 292, 368, 452, 544, 644, 752, 868, 992, 1124, 1264, 1412, 1568
     5  4  5  :  130, 186, 250, 322, 402, 490, 586, 690, 802, 922, 1050, 1186, 1330, 1482, 1642
     5  4  6  :  148, 208, 276, 352, 436, 528, 628, 736, 852, 976, 1108, 1248, 1396, 1552, 1716
     5  4  7  :  166, 230, 302, 382, 470, 566, 670, 782, 902, 1030, 1166, 1310, 1462, 1622, 1790
     5  4  8  :  184, 252, 328, 412, 504, 604, 712, 828, 952, 1084, 1224, 1372, 1528, 1692, 1864
     5  4  9  :  202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762, 1938
     5  4  10  :  220, 296, 380, 472, 572, 680, 796, 920, 1052, 1192, 1340, 1496, 1660, 1832, 2012
     5  4  11  :  238, 318, 406, 502, 606, 718, 838, 966, 1102, 1246, 1398, 1558, 1726, 1902, 2086
     5  4  12  :  256, 340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160
     5  5  1  :  70, 114, 166, 226, 294, 370, 454, 546, 646, 754, 870, 994, 1126, 1266, 1414
     5  5  2  :  90, 138, 194, 258, 330, 410, 498, 594, 698, 810, 930, 1058, 1194, 1338, 1490
     5  5  3  :  110, 162, 222, 290, 366, 450, 542, 642, 750, 866, 990, 1122, 1262, 1410, 1566
     5  5  4  :  130, 186, 250, 322, 402, 490, 586, 690, 802, 922, 1050, 1186, 1330, 1482, 1642
     5  5  5  :  150, 210, 278, 354, 438, 530, 630, 738, 854, 978, 1110, 1250, 1398, 1554, 1718
     5  5  6  :  170, 234, 306, 386, 474, 570, 674, 786, 906, 1034, 1170, 1314, 1466, 1626, 1794
     5  5  7  :  190, 258, 334, 418, 510, 610, 718, 834, 958, 1090, 1230, 1378, 1534, 1698, 1870
     5  5  8  :  210, 282, 362, 450, 546, 650, 762, 882, 1010, 1146, 1290, 1442, 1602, 1770, 1946
     5  5  9  :  230, 306, 390, 482, 582, 690, 806, 930, 1062, 1202, 1350, 1506, 1670, 1842, 2022
     5  5  10  :  250, 330, 418, 514, 618, 730, 850, 978, 1114, 1258, 1410, 1570, 1738, 1914, 2098
     5  5  11  :  270, 354, 446, 546, 654, 770, 894, 1026, 1166, 1314, 1470, 1634, 1806, 1986, 2174
     5  5  12  :  290, 378, 474, 578, 690, 810, 938, 1074, 1218, 1370, 1530, 1698, 1874, 2058, 2250
     5  6  1  :  82, 130, 186, 250, 322, 402, 490, 586, 690, 802, 922, 1050, 1186, 1330, 1482
     5  6  2  :  104, 156, 216, 284, 360, 444, 536, 636, 744, 860, 984, 1116, 1256, 1404, 1560
     5  6  3  :  126, 182, 246, 318, 398, 486, 582, 686, 798, 918, 1046, 1182, 1326, 1478, 1638
     5  6  4  :  148, 208, 276, 352, 436, 528, 628, 736, 852, 976, 1108, 1248, 1396, 1552, 1716
     5  6  5  :  170, 234, 306, 386, 474, 570, 674, 786, 906, 1034, 1170, 1314, 1466, 1626, 1794
     5  6  6  :  192, 260, 336, 420, 512, 612, 720, 836, 960, 1092, 1232, 1380, 1536, 1700, 1872
     5  6  7  :  214, 286, 366, 454, 550, 654, 766, 886, 1014, 1150, 1294, 1446, 1606, 1774, 1950
     5  6  8  :  236, 312, 396, 488, 588, 696, 812, 936, 1068, 1208, 1356, 1512, 1676, 1848, 2028
     5  6  9  :  258, 338, 426, 522, 626, 738, 858, 986, 1122, 1266, 1418, 1578, 1746, 1922, 2106
     5  6  10  :  280, 364, 456, 556, 664, 780, 904, 1036, 1176, 1324, 1480, 1644, 1816, 1996, 2184
     5  6  11  :  302, 390, 486, 590, 702, 822, 950, 1086, 1230, 1382, 1542, 1710, 1886, 2070, 2262
     5  6  12  :  324, 416, 516, 624, 740, 864, 996, 1136, 1284, 1440, 1604, 1776, 1956, 2144, 2340
     5  7  1  :  94, 146, 206, 274, 350, 434, 526, 626, 734, 850, 974, 1106, 1246, 1394, 1550
     5  7  2  :  118, 174, 238, 310, 390, 478, 574, 678, 790, 910, 1038, 1174, 1318, 1470, 1630
     5  7  3  :  142, 202, 270, 346, 430, 522, 622, 730, 846, 970, 1102, 1242, 1390, 1546, 1710
     5  7  4  :  166, 230, 302, 382, 470, 566, 670, 782, 902, 1030, 1166, 1310, 1462, 1622, 1790
     5  7  5  :  190, 258, 334, 418, 510, 610, 718, 834, 958, 1090, 1230, 1378, 1534, 1698, 1870
     5  7  6  :  214, 286, 366, 454, 550, 654, 766, 886, 1014, 1150, 1294, 1446, 1606, 1774, 1950
     5  7  7  :  238, 314, 398, 490, 590, 698, 814, 938, 1070, 1210, 1358, 1514, 1678, 1850, 2030
     5  7  8  :  262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582, 1750, 1926, 2110
     5  7  9  :  286, 370, 462, 562, 670, 786, 910, 1042, 1182, 1330, 1486, 1650, 1822, 2002, 2190
     5  7  10  :  310, 398, 494, 598, 710, 830, 958, 1094, 1238, 1390, 1550, 1718, 1894, 2078, 2270
     5  7  11  :  334, 426, 526, 634, 750, 874, 1006, 1146, 1294, 1450, 1614, 1786, 1966, 2154, 2350
     5  7  12  :  358, 454, 558, 670, 790, 918, 1054, 1198, 1350, 1510, 1678, 1854, 2038, 2230, 2430
     5  8  1  :  106, 162, 226, 298, 378, 466, 562, 666, 778, 898, 1026, 1162, 1306, 1458, 1618
     5  8  2  :  132, 192, 260, 336, 420, 512, 612, 720, 836, 960, 1092, 1232, 1380, 1536, 1700
     5  8  3  :  158, 222, 294, 374, 462, 558, 662, 774, 894, 1022, 1158, 1302, 1454, 1614, 1782
     5  8  4  :  184, 252, 328, 412, 504, 604, 712, 828, 952, 1084, 1224, 1372, 1528, 1692, 1864
     5  8  5  :  210, 282, 362, 450, 546, 650, 762, 882, 1010, 1146, 1290, 1442, 1602, 1770, 1946
     5  8  6  :  236, 312, 396, 488, 588, 696, 812, 936, 1068, 1208, 1356, 1512, 1676, 1848, 2028
     5  8  7  :  262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582, 1750, 1926, 2110
     5  8  8  :  288, 372, 464, 564, 672, 788, 912, 1044, 1184, 1332, 1488, 1652, 1824, 2004, 2192
     5  8  9  :  314, 402, 498, 602, 714, 834, 962, 1098, 1242, 1394, 1554, 1722, 1898, 2082, 2274
     5  8  10  :  340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160, 2356
     5  8  11  :  366, 462, 566, 678, 798, 926, 1062, 1206, 1358, 1518, 1686, 1862, 2046, 2238, 2438
     5  8  12  :  392, 492, 600, 716, 840, 972, 1112, 1260, 1416, 1580, 1752, 1932, 2120, 2316, 2520
     5  9  1  :  118, 178, 246, 322, 406, 498, 598, 706, 822, 946, 1078, 1218, 1366, 1522, 1686
     5  9  2  :  146, 210, 282, 362, 450, 546, 650, 762, 882, 1010, 1146, 1290, 1442, 1602, 1770
     5  9  3  :  174, 242, 318, 402, 494, 594, 702, 818, 942, 1074, 1214, 1362, 1518, 1682, 1854
     5  9  4  :  202, 274, 354, 442, 538, 642, 754, 874, 1002, 1138, 1282, 1434, 1594, 1762, 1938
     5  9  5  :  230, 306, 390, 482, 582, 690, 806, 930, 1062, 1202, 1350, 1506, 1670, 1842, 2022
     5  9  6  :  258, 338, 426, 522, 626, 738, 858, 986, 1122, 1266, 1418, 1578, 1746, 1922, 2106
     5  9  7  :  286, 370, 462, 562, 670, 786, 910, 1042, 1182, 1330, 1486, 1650, 1822, 2002, 2190
     5  9  8  :  314, 402, 498, 602, 714, 834, 962, 1098, 1242, 1394, 1554, 1722, 1898, 2082, 2274
     5  9  9  :  342, 434, 534, 642, 758, 882, 1014, 1154, 1302, 1458, 1622, 1794, 1974, 2162, 2358
     5  9  10  :  370, 466, 570, 682, 802, 930, 1066, 1210, 1362, 1522, 1690, 1866, 2050, 2242, 2442
     5  9  11  :  398, 498, 606, 722, 846, 978, 1118, 1266, 1422, 1586, 1758, 1938, 2126, 2322, 2526
     5  9  12  :  426, 530, 642, 762, 890, 1026, 1170, 1322, 1482, 1650, 1826, 2010, 2202, 2402, 2610
     5  10  1  :  130, 194, 266, 346, 434, 530, 634, 746, 866, 994, 1130, 1274, 1426, 1586, 1754
     5  10  2  :  160, 228, 304, 388, 480, 580, 688, 804, 928, 1060, 1200, 1348, 1504, 1668, 1840
     5  10  3  :  190, 262, 342, 430, 526, 630, 742, 862, 990, 1126, 1270, 1422, 1582, 1750, 1926
     5  10  4  :  220, 296, 380, 472, 572, 680, 796, 920, 1052, 1192, 1340, 1496, 1660, 1832, 2012
     5  10  5  :  250, 330, 418, 514, 618, 730, 850, 978, 1114, 1258, 1410, 1570, 1738, 1914, 2098
     5  10  6  :  280, 364, 456, 556, 664, 780, 904, 1036, 1176, 1324, 1480, 1644, 1816, 1996, 2184
     5  10  7  :  310, 398, 494, 598, 710, 830, 958, 1094, 1238, 1390, 1550, 1718, 1894, 2078, 2270
     5  10  8  :  340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160, 2356
     5  10  9  :  370, 466, 570, 682, 802, 930, 1066, 1210, 1362, 1522, 1690, 1866, 2050, 2242, 2442
     5  10  10  :  400, 500, 608, 724, 848, 980, 1120, 1268, 1424, 1588, 1760, 1940, 2128, 2324, 2528
     5  10  11  :  430, 534, 646, 766, 894, 1030, 1174, 1326, 1486, 1654, 1830, 2014, 2206, 2406, 2614
     5  10  12  :  460, 568, 684, 808, 940, 1080, 1228, 1384, 1548, 1720, 1900, 2088, 2284, 2488, 2700
     5  11  1  :  142, 210, 286, 370, 462, 562, 670, 786, 910, 1042, 1182, 1330, 1486, 1650, 1822
     5  11  2  :  174, 246, 326, 414, 510, 614, 726, 846, 974, 1110, 1254, 1406, 1566, 1734, 1910
     5  11  3  :  206, 282, 366, 458, 558, 666, 782, 906, 1038, 1178, 1326, 1482, 1646, 1818, 1998
     5  11  4  :  238, 318, 406, 502, 606, 718, 838, 966, 1102, 1246, 1398, 1558, 1726, 1902, 2086
     5  11  5  :  270, 354, 446, 546, 654, 770, 894, 1026, 1166, 1314, 1470, 1634, 1806, 1986, 2174
     5  11  6  :  302, 390, 486, 590, 702, 822, 950, 1086, 1230, 1382, 1542, 1710, 1886, 2070, 2262
     5  11  7  :  334, 426, 526, 634, 750, 874, 1006, 1146, 1294, 1450, 1614, 1786, 1966, 2154, 2350
     5  11  8  :  366, 462, 566, 678, 798, 926, 1062, 1206, 1358, 1518, 1686, 1862, 2046, 2238, 2438
     5  11  9  :  398, 498, 606, 722, 846, 978, 1118, 1266, 1422, 1586, 1758, 1938, 2126, 2322, 2526
     5  11  10  :  430, 534, 646, 766, 894, 1030, 1174, 1326, 1486, 1654, 1830, 2014, 2206, 2406, 2614
     5  11  11  :  462, 570, 686, 810, 942, 1082, 1230, 1386, 1550, 1722, 1902, 2090, 2286, 2490, 2702
     5  11  12  :  494, 606, 726, 854, 990, 1134, 1286, 1446, 1614, 1790, 1974, 2166, 2366, 2574, 2790
     5  12  1  :  154, 226, 306, 394, 490, 594, 706, 826, 954, 1090, 1234, 1386, 1546, 1714, 1890
     5  12  2  :  188, 264, 348, 440, 540, 648, 764, 888, 1020, 1160, 1308, 1464, 1628, 1800, 1980
     5  12  3  :  222, 302, 390, 486, 590, 702, 822, 950, 1086, 1230, 1382, 1542, 1710, 1886, 2070
     5  12  4  :  256, 340, 432, 532, 640, 756, 880, 1012, 1152, 1300, 1456, 1620, 1792, 1972, 2160
     5  12  5  :  290, 378, 474, 578, 690, 810, 938, 1074, 1218, 1370, 1530, 1698, 1874, 2058, 2250
     5  12  6  :  324, 416, 516, 624, 740, 864, 996, 1136, 1284, 1440, 1604, 1776, 1956, 2144, 2340
     5  12  7  :  358, 454, 558, 670, 790, 918, 1054, 1198, 1350, 1510, 1678, 1854, 2038, 2230, 2430
     5  12  8  :  392, 492, 600, 716, 840, 972, 1112, 1260, 1416, 1580, 1752, 1932, 2120, 2316, 2520
